ID,Date,Amount
8192,20180420,15.49
8192,20180501,5.49
8192,20180516,13.99
8192,20180606,11.49
8192,20180617,10.49
8192,20180622,11.49
8193,20170131,39.7
8194,20170131,11.77
8195,20170131,14.7
8196,20170201,14.37
8197,20170131,64.93
8198,20170201,15.36
8198,20171003,13.99
8198,20171229,16.49
8199,20170131,54.48
8199,20170915,34.47
8199,20171226,48.96
8200,20170306,14.96
8201,20170131,14.37
8202,20170131,14.96
8203,20170131,12.77
8203,20170309,14.96
8203,20170310,22.54
8203,20170413,14.96
8203,20170417,29.33
8203,20170420,29.6
8203,20170421,14.96
8203,20170628,59.65
8203,20180408,21.87
8203,20180518,38.36
8204,20170203,71.02
8205,20170131,12.97
8206,20170131,25.74
8207,20170131,33.31
8207,20170520,14.96
8207,20170905,14.96
8207,20171127,12.49
8207,20171215,14.99
8207,20180106,12.49
8208,20170131,104.29
8209,20170131,20.99
8210,20170131,18.99
8210,20170405,14.96
8210,20171229,15.49
8211,20170131,55.89
8211,20180420,38.75
8211,20180531,28.48
8212,20170131,23.54
8212,20170222,40.51
8212,20170301,28.33
8212,20170304,32.91
8212,20170321,31.73
8212,20170422,27.14
8212,20170808,12.77
8212,20170909,14.49
8213,20170131,28.34
8214,20170131,13.97
8214,20170210,23.54
8215,20170225,33.51
8216,20170131,57.67
8216,20170418,59.25
8217,20170131,9.77
8218,20170131,55.47
8218,20170228,25.76
8218,20170515,45.03
8218,20170919,62.97
8218,20171125,73.94
8218,20180212,53.24
8218,20180406,67.43
8218,20180424,15.49
8218,20180519,40.97
8218,20180609,27.48
8219,20170131,95.88
8219,20171024,12.99
8219,20180521,35.98
8220,20170131,11.77
8220,20170523,15.36
8220,20171121,26.48
8221,20170131,13.97
8221,20170202,24.98
8222,20170131,12.49
8222,20170219,6.79
8222,20170225,22.99
8222,20170406,6.79
8223,20170131,85.88
8223,20180219,69.98
8223,20180418,47.56
8224,20170131,15.99
8224,20170506,14.79
8224,20170604,41.71
8224,20170712,15.36
8224,20171022,25.98
8224,20171110,12.99
8224,20180618,46.97
8225,20170131,13.37
8226,20170131,27.94
8226,20170131,13.97
8226,20170611,12.77
8227,20170131,343.35
8227,20170304,13.77
8227,20170727,116.21
8228,20170131,46.08
8228,20170402,28.34
8229,20170131,12.49
8230,20170131,12.97
8230,20170418,27.94
8230,20170812,15.96
8230,20170925,15.99
8230,20180217,22.98
8230,20180301,24.98
8230,20180322,25.48
8230,20180323,22.98
8231,20170131,47.97
8232,20170131,12.49
8232,20170211,36.54
8232,20171212,23.98
8233,20170131,19.96
8233,20170421,15.96
8233,20170421,9.98
8234,20170131,15.36
8234,20170419,28.93
8234,20170601,18.77
8235,20170131,9.98
8236,20170131,38.7
8237,20170131,13.97
8237,20180524,42.98
8238,20170131,10.99
8238,20180110,12.49
8239,20170310,14.37
8239,20180103,25.49
8239,20180103,25.49
8239,20180408,37.79
8239,20180425,9.49
8239,20180425,12.58
8239,20180425,5.49
8240,20170131,22.99
8240,20170721,14.96
8241,20170131,14.96
8241,20170311,90.96
8241,20170528,42.32
8241,20180123,11.49
8242,20170131,99.97
8242,20170131,34.99
8243,20170201,28.77
8244,20170131,86.91
8244,20170306,14.96
8244,20170622,14.96
8244,20170803,11.77
8244,20180321,14.49
8244,20180321,17.99
8244,20180601,14.49
8245,20170131,14.79
8246,20170131,5.99
8246,20171208,24.98
8247,20170131,16.3
8248,20170201,53.12
8249,20170131,14.96
8250,20170131,75.66
8250,20170315,42.9
8250,20170321,28.93
8250,20170326,39.13
8250,20170326,27.73
8250,20170419,43.89
8250,20170521,98.85
8250,20170618,460.85
8250,20170719,43.89
8250,20170719,15.76
8250,20170724,79.6
8250,20170731,55.74
8250,20170811,15.36
8250,20170820,128.32
8250,20170917,104.92
8250,20171009,125.91
8250,20171009,19.49
8250,20171017,100.92
8250,20171108,96.43
8250,20171113,12.99
8250,20171120,14.99
8250,20171202,19.49
8250,20171210,49.97
8250,20171224,42.47
8250,20180205,14.99
8250,20180213,33.48
8250,20180219,122.34
8250,20180228,14.42
8250,20180404,91.82
8250,20180416,161.16
8250,20180418,94.46
8250,20180509,96.94
8250,20180616,32.98
8250,20180624,11.49
8250,20180628,164.47
8251,20170131,15.76
8251,20170313,15.76
8252,20170131,14.96
8252,20170405,76.23
8252,20170623,29.33
8252,20180615,68.45
8253,20170201,11.77
8254,20170131,30.72
8254,20170131,14.96
8255,20170131,9.97
8256,20170131,23.94
8257,20170206,14.79
8257,20171223,12.99
8258,20170201,11.77
8258,20170212,14.96
8259,20170131,38.7
8259,20170310,18.99
8259,20170315,14.37
8259,20170325,41.5
8260,20170131,43.38
8260,20170219,14.96
8260,20170314,15.55
8261,20170131,29.73
8262,20170131,15.36
8263,20170131,45.77
8263,20170208,15.76
8263,20170322,61.3
8264,20170131,104.5
8265,20170131,79.61
8265,20170227,109.92
8265,20170728,139.92
8265,20171110,128.91
8265,20180226,160.8
8266,20170131,12.77
8266,20180215,22.98
8266,20180321,26.98
8267,20170131,31.52
8268,20170131,11.77
8269,20170131,16.7
8270,20170207,11.77
8271,20170131,19.99
8271,20170315,19.99
8272,20170317,25.74
8272,20170513,8.77
8272,20171202,11.49
8272,20180101,13.99
8273,20170131,11.78
8274,20170131,14.77
8274,20171012,13.99
8274,20180603,29.96
8275,20170131,12.49
8276,20170131,27.77
8276,20170206,30.72
8276,20170320,31.32
8276,20170326,10.77
8276,20170328,11.77
8277,20170131,26.14
8277,20170208,29.33
8277,20170819,93
8277,20170913,39.47
8277,20171022,31.98
8277,20171107,33.97
8277,20171112,41.97
8278,20170131,14.37
8278,20170212,14.96
8278,20170301,13.97
8278,20170602,9.77
8278,20170823,14.96
8279,20170203,13.99
8279,20180316,21.98
8280,20170131,23.99
8280,20170504,18.36
8281,20170131,16.36
8282,20170131,51.48
8282,20170214,37.5
8282,20170316,11.77
8283,20170131,57.04
8283,20170220,11.77
8284,20170131,203.87
8284,20170201,135.86
8285,20170131,17.3
8286,20170131,60.98
8287,20170131,5.78
8287,20170331,5.98
8287,20170416,5.78
8287,20170622,7.98
8287,20170905,5.78
8287,20171215,5.49
8288,20170131,37
8289,20170206,41.12
8289,20170219,74.31
8289,20170310,42.49
8289,20170604,36.52
8289,20170626,13.97
8289,20170709,32.75
8289,20171021,25.98
8289,20171113,90.94
8290,20170201,8.97
8291,20170201,44.51
8291,20170208,13.97
8291,20170311,11.77
8291,20170622,29.92
8291,20170624,14.96
8291,20170803,26.74
8291,20170924,15.99
8291,20171108,25.98
8292,20170201,37.31
8293,20170201,14.96
8293,20170202,19.96
8293,20170210,14.96
8294,20170201,9.97
8294,20170411,12.77
8294,20170729,11.77
8295,20170201,15.36
8296,20170201,16.36
8297,20170201,361.57
8298,20170304,14.96
8298,20180404,27.48
8299,20170201,19.54
8300,20170201,34.76
8301,20170201,11.77
8302,20170202,51.53
8302,20180217,43.47
8303,20170201,23.54
8303,20170225,25.74
8303,20170405,22.54
8303,20171013,39.97
8304,20170201,35.96
8304,20170221,12.49
8304,20170313,40.98
8304,20170331,37.47
8304,20170415,30.91
8304,20170416,40.98
8304,20170503,9.99
8304,20170505,25.77
8304,20171008,26.48
8304,20180214,14.49
8304,20180415,19
8304,20180526,12.99
8305,20170201,14.37
8306,20170201,13.97
8306,20170927,11.49
8306,20180305,13.99
8306,20180330,13.99
8307,20170201,4.79
8308,20170201,75.73
8308,20170411,14.96
8308,20170517,59.84
8308,20180117,51.05
8309,20170201,13.97
8310,20170201,11.77
8310,20170727,21.77
8310,20170727,15.36
8310,20180513,34.47
8311,20170201,11.77
8312,20170201,69.25
8312,20170405,78.7
8313,20170201,49.99
8314,20170201,20.99
8315,20170201,55.89
8316,20170201,124.7
8316,20180105,94.96
8317,20170201,28.34
8318,20170201,29.9
8318,20170726,69.62
8318,20171108,15.98
8319,20170201,46.34
8320,20170201,59.85
8320,20170815,61.47
8320,20171004,25.98
8320,20171009,25.98
8320,20180210,25.98
8321,20170201,89.8
8321,20170202,51.54
8321,20170226,14.79
8321,20170329,27.94
8321,20170416,46.08
8322,20170201,24.73
8323,20170201,85.97
8323,20170620,15.36
8324,20170201,11.77
8324,20170915,28.99
8324,20170927,12.99
8325,20170201,26.13
8325,20170304,17.36
8325,20180312,32.57
8326,20170201,66.26
8327,20170201,11.77
8327,20170916,13.99
8328,20170201,150.63
8328,20170420,58.07
8328,20170509,87.02
8328,20170527,100.24
8328,20170626,67.53
8328,20170712,89.98
8328,20170716,76.45
8328,20170906,70.44
8328,20171008,67.95
8328,20171023,77.46
8328,20171110,47.97
8328,20171224,50.47
8328,20171227,51.48
8328,20180107,87.43
8328,20180114,55.96
8328,20180130,72.44
8328,20180217,125.98
8328,20180322,54.96
8328,20180503,68.48
8329,20170201,55.07
8330,20170203,21.16
8330,20170225,12.49
8330,20170711,12.25
8330,20180303,6.49
8330,20180523,9.99
8331,20170201,99.44
8332,20170201,21.94
8333,20170205,390.03
8334,20170201,27.53
8334,20170504,15.36
8334,20170824,46.08
8335,20170201,29.75
8336,20170205,66.44
8337,20170201,49.1
8338,20170201,36.51
8338,20171024,21.97
8339,20170212,15.76
8340,20170201,14.37
8341,20170201,23.97
8342,20170201,12.49
8343,20170201,31.35
8344,20170201,19.3
8345,20170201,47.28
8345,20170216,52.47
8345,20170314,49.31
8345,20180407,31.86
8346,20170201,30.78
8347,20170201,15.36
8347,20170725,35.52
8347,20180501,29.99
8348,20170201,26.86
8348,20180104,51.48
8348,20180112,31.49
8348,20180406,27.36
8349,20170303,12.77
8350,20170219,13.97
8351,20170201,23.99
8351,20170223,45.88
8351,20170307,30.96
8351,20170330,72.46
8351,20170406,43.72
8351,20170508,39.71
8351,20170524,58.26
8351,20170621,63.92
8351,20170726,39.5
8351,20170727,43.49
8351,20170820,45.88
8351,20180420,36.34
8351,20180611,38.56
8352,20170201,11.77
8353,20170202,33.51
8353,20170521,117.93
8353,20170825,75.44
8353,20180226,59.01
8354,20170224,15.36
8354,20170729,14.96
8355,20170201,27.99
8355,20170805,56.51
8355,20170812,92.6
8355,20171027,66.47
8355,20171101,26.98
8355,20171129,11.99
8356,20170201,51.92
8357,20170201,71.68
8357,20170818,142.93
8357,20171105,116.91
8358,20170223,177.63
8358,20170320,78.02
8358,20170409,60.12
8358,20170425,84
8358,20170514,87.39
8358,20170824,53.46
8358,20171107,100.97
8358,20180117,38.97
8358,20180127,9.49
8358,20180127,14.99
8358,20180129,15.49
8359,20170201,58.27
8360,20170201,52.47
8360,20170201,65.37
8361,20170201,12.49
8362,20170201,43.89
8362,20170728,90.67
8362,20171117,25.98
8363,20170201,147.58
8364,20170201,14.37
8365,20170202,11.77
8365,20170208,12.99
8366,20170201,14.37
8367,20170201,10.77
8368,20170201,69.08
8368,20170613,67.65
8368,20170701,52.88
8368,20170707,17.96
8369,20170201,30.15
8369,20180103,67.45
8369,20180612,41.47
8370,20170201,91.42
8371,20170201,15.36
8372,20170316,11.97
8373,20170201,16.99
8374,20170201,14.37
8375,20170203,37.97
8375,20180611,57.96
8375,20180612,68.46
8376,20170201,60.71
8377,20170201,117.74
8378,20170201,14.37
8378,20170209,54.88
8379,20170201,25.94
8379,20170913,70.46
8380,20170201,64.08
8381,20170214,45.09
8381,20170323,66.85
8381,20170418,65.85
8381,20170418,13.77
8381,20170616,43.89
8381,20170727,29.33
8381,20170910,81.94
8381,20180115,49.96
8381,20180417,94.32
8382,20170201,27.13
8383,20170201,11.99
8384,20170201,15.7
8384,20170212,15.9
8384,20170420,28.15
8384,20170511,14.96
8384,20170819,11.77
8385,20170201,19.99
8386,20170201,32.35
8387,20170201,12.49
8388,20170201,11.77
8389,20170201,12.49
8390,20170201,9.77
8391,20170201,12.49
8391,20180213,22.49
8391,20180516,9.49
8392,20170201,22.3
8393,20170201,42.3
8393,20170221,35.31
8393,20170606,43.11
8393,20170708,35.31
8393,20170722,23.54
8393,20170724,44.09
8393,20170826,44.89
8393,20171002,83.95
8393,20171027,34.47
8393,20171130,46.97
8393,20171207,29.98
8393,20171214,49.47
8393,20180227,49.24
8393,20180416,47.96
8394,20170201,26.77
8395,20170201,19.97
8395,20170803,35.28
8395,20180615,27.98
8395,20180625,28.48
8396,20170201,79.63
8397,20170201,43.89
8398,20170201,77.67
8398,20170601,80.61
8398,20180329,129.4
8398,20180523,101.46
8398,20180623,34.97
8399,20170201,5.99
8400,20170201,14.96
8401,20170201,28.34
8402,20170201,28.7
8403,20170201,71.52
8403,20170328,11.77
8403,20170512,16.36
8403,20170602,31.03
8403,20170801,11.77
8403,20170904,11.77
8403,20170904,11.77
8404,20170201,28.34
8405,20170201,55.26
8405,20180219,22.47
8405,20180420,51.35
8405,20180424,6.28
8406,20170201,49.07
8407,20170201,14.96
8408,20170201,48.67
8408,20170216,50.3
8409,20170201,32.2
8409,20170207,14.9
8409,20170531,17.9
8409,20171108,73.44
8409,20171223,15.49
8409,20180215,84.45
8409,20180228,39.97
8409,20180403,36.65
8410,20170201,11.77
8411,20170201,27.13
8411,20170312,62.44
8412,20170201,14.79
8412,20170305,15.36
8412,20171102,13.99
8413,20170201,17.57
8414,20170201,15.36
8414,20170202,41.91
8414,20170219,38.76
8414,20180429,12.99
8414,20180612,27.98
8415,20170201,13.9
8415,20170305,46
8415,20170523,65.93
8415,20170729,19.99
8416,20170201,139.78
8416,20170225,64.96
8417,20170201,16.7
8418,20170201,58.88
8419,20170201,9.78
8419,20170208,9.98
8419,20170304,9.98
8419,20170321,23.36
8419,20170520,13.58
8419,20170606,10.98
8419,20170905,12.97
8420,20170201,44.36
8420,20171022,19.49
8420,20180225,11.49
8420,20180618,19.49
8421,20170201,13.98
8422,20170201,36.99
8422,20170705,70.09
8422,20180215,30.48
8422,20180305,12.58
8422,20180322,24.87
8422,20180623,13.99
8423,20170201,58.41
8423,20170503,12.97
8423,20170919,98.44
8424,20170201,23.73
8424,20170930,18.98
8425,20170323,14.96
8425,20170917,11.49
8426,20170201,15.36
8426,20170513,27.94
8426,20170620,52.69
8426,20171204,37.47
8427,20170201,15.36
8428,20170201,39.51
8428,20170915,29.48
8429,20170201,38.99
8430,20170201,44.29
8431,20170201,26.94
8431,20170211,6.78
8431,20170311,44.68
8431,20170419,38.71
8431,20170511,78.8
8431,20170619,70.51
8431,20170726,49.68
8431,20171006,21.97
8431,20180130,39.47
8431,20180429,50.95
8432,20170201,19.99
8433,20170201,35.53
8433,20170210,19.94
8433,20170216,29.29
8433,20170304,19.16
8433,20170408,35.31
8434,20170201,25.94
8435,20170201,14.96
8436,20170202,21.37
8437,20170201,54.9
8438,20170201,13.97
8438,20170807,39.98
8438,20180429,14.99
8439,20170201,23.99
8440,20170201,62.68
8441,20170201,27.14
8442,20170201,17.99
8442,20170204,10.77
8442,20171009,20.99
8442,20171009,89.49
8442,20180120,21.48
8442,20180311,11.49
8442,20180311,9.49
8442,20180312,35.97
8442,20180312,14.49
8442,20180320,29.48
8442,20180611,21.37
8443,20170201,80.3
8443,20170314,32.37
8444,20170201,19.77
8445,20170201,15.9
8446,20170201,15.36
8446,20170320,148.23
8447,20170201,29.33
8447,20171005,22.98
8448,20170201,27.99
8449,20170201,70.62
8450,20170201,89.2
8450,20170315,65.63
8450,20170330,189
8450,20180315,24.98
8451,20170201,15.36
8452,20170201,25.74
8453,20170201,14.96
8453,20170609,29.14
8453,20180615,26.47
8454,20170209,61.47
8454,20170403,70.63
8454,20170502,69.04
8454,20170626,29.53
8454,20171016,52.46
8454,20180308,112.93
8455,20170201,10.77
8455,20170727,8.97
8455,20170727,8.97
8456,20170201,23.97
8456,20170824,21.37
8457,20170201,10.77
8458,20170201,80.8
8458,20170623,15.36
8458,20170913,29.98
8458,20180508,79.22
8458,20180601,58.23
8459,20170201,23.74
8459,20170210,15.96
8459,20180101,12.99
8459,20180117,28.48
8459,20180214,35.87
8460,20170201,28.93
8461,20170201,14.96
8462,20170203,105.34
8462,20170414,41.29
8462,20170419,97.53
8462,20170508,65.21
8462,20171127,22.48
8462,20171201,13.99
8462,20171226,20.98
8462,20171227,58.47
8462,20180214,63.46
8462,20180501,11.88
8463,20170201,25.74
8463,20180518,23.76
8464,20170201,51.37
8464,20170720,55.88
8464,20170914,66.96
8464,20180303,12.99
8464,20180306,12.99
8464,20180411,46.47
8465,20170201,14.96
8466,20170201,16.7
8467,20170201,9.98
8467,20170603,14.37
8467,20170815,24.49
8467,20170904,15.3
8467,20171026,49.96
8467,20171105,12.49
8467,20171127,36.99
8467,20171209,12.99
8467,20171212,11.49
8467,20180405,12.58
8468,20170201,8.77
8469,20170201,15.36
8469,20170603,14.96
8470,20170201,10.77
8470,20171210,14.99
8471,20170201,31.52
8472,20170201,13.97
8473,20170205,40.51
8474,20170201,23.54
8475,20170201,60.71
8475,20170531,56.61
8475,20170920,12.49
8475,20180606,25.48
8476,20170201,11.77
8477,20170201,9.77
8478,20170201,11.99
8478,20170926,38.97
8479,20170201,11.77
8480,20170201,25.54
8481,20170201,147.07
8481,20170309,63.84
8481,20170509,157.86
8481,20170530,87.22
8481,20170707,104.94
8481,20170718,160.87
8481,20170904,144.69
8481,20170904,14.96
8481,20170925,137.9
8481,20171106,120.41
8481,20180321,201.55
8481,20180407,107.43
8481,20180505,76.8
8482,20170201,55.93
8483,20170201,23.54
8483,20170204,11.77
8484,20170201,50.27
8485,20170201,9.77
8486,20170201,24.56
8486,20171206,59.45
8486,20171226,29.48
8487,20170201,81.66
8487,20170215,30.72
8487,20170220,15.36
8487,20170511,13.77
8487,20170601,17.7
8487,20170615,13.77
8487,20170719,14.9
8487,20170726,19.75
8487,20170914,14.49
8487,20170921,11.49
8487,20170930,14.99
8487,20180202,13.99
8487,20180228,9.99
8487,20180314,11.99
8487,20180323,15.49
8487,20180323,14.49
8487,20180516,12.99
8488,20170201,25.74
8488,20170720,14.37
8488,20170809,23.54
8488,20171123,14.99
8489,20170201,9.77
8489,20170727,21.57
8490,20170202,30.32
8491,20170201,51.3
8492,20170201,40.43
8492,20170220,27.94
8493,20170201,11.77
8493,20170205,8.77
8494,20170201,13.97
8494,20170311,14.96
8494,20170404,92.31
8494,20170421,30.67
8494,20170423,23.54
8494,20170424,14.37
8494,20170424,42.3
8494,20170425,84.07
8494,20170509,29.93
8494,20180414,53.46
8495,20170201,11.77
8496,20170202,42.98
8496,20170205,40.98
8496,20170312,14.99
8496,20170404,26.74
8496,20170410,28.33
8496,20170426,57.34
8496,20170508,25.74
8496,20170509,11.97
8496,20170606,47.7
8496,20170630,23.54
8496,20170710,14.37
8496,20170716,32.01
8496,20170728,35.37
8496,20170927,12.99
8496,20171018,30.48
8496,20171103,41.98
8496,20171111,25.48
8496,20171222,71.49
8496,20180103,25.48
8496,20180107,53.97
8496,20180114,27.48
8496,20180208,38.97
8496,20180309,24.98
8496,20180326,23.99
8496,20180329,18.98
8496,20180402,49.96
8496,20180408,34.97
8496,20180424,17.99
8496,20180501,57.96
8496,20180520,27.98
8496,20180604,46.97
8496,20180612,52.96
8496,20180620,25.48
8497,20170201,51.95
8498,20170215,123.91
8499,20170207,14.37
8500,20170202,57.14
8500,20170208,52.89
8500,20170208,11.77
8500,20170213,22.3
8500,20170213,11.77
8500,20170214,12.97
8500,20170227,6.77
8500,20170227,12.77
8500,20170302,11.77
8500,20170306,12.97
8500,20170313,23.74
8500,20170313,11.77
8501,20170201,44.3
8501,20170328,42.49
8501,20180211,56.55
8502,20170201,14.37
8503,20170201,10.97
8504,20170201,24.99
8505,20170201,58.97
8506,20170201,4.98
8507,20170201,55.98
8507,20180218,37.97
8507,20180621,14.49
8507,20180627,96.45
8508,20170201,68.44
8508,20180201,58.46
8508,20180611,39.47
8509,20170201,23.54
8509,20170212,23.54
8509,20170219,11.77
8509,20170702,14.96
8509,20170721,76.77
8509,20170914,12.49
8509,20171118,76.46
8509,20180402,11.88
8509,20180409,10.17
8510,20170201,14.96
8510,20170201,12.49
8511,20170201,11.77
8511,20170226,9.77
8511,20170425,10.77
8511,20170527,11.77
8511,20170614,9.97
8511,20170614,13.97
8511,20170711,8.77
8511,20171227,13.99
8511,20180118,34.55
8511,20180222,7.49
8512,20170308,37.11
8512,20170430,21.37
8513,20170210,43.77
8514,20170201,42.96
8515,20170201,13.97
8515,20180119,56.15
8515,20180603,12.49
8516,20170201,16.76
8517,20170201,11.77
8518,20170202,99.3
8518,20180207,45.47
8519,20170201,29.73
8520,20170201,14.37
8521,20170201,12.97
8522,20170202,39.98
8522,20170418,14.99
8522,20170501,14.99
8522,20171201,55.96
8523,20170201,41.48
8524,20170201,17.7
8525,20170201,23.99
8526,20170201,13.77
8527,20170201,15.96
8528,20170201,13.97
8529,20170201,89.76
8529,20170228,756.47
8530,20170201,18.99
8530,20170708,69.81
8530,20171214,66.46
8531,20170201,11.77
8532,20170201,12.97
8533,20170201,53.68
8533,20170804,34.31
8534,20170201,29.33
8535,20170201,14.77
8536,20170201,82.65
8537,20170201,9.98
8538,20170201,25.75
8538,20170424,24.69
8538,20170626,40.14
8538,20180117,17.99
8539,20170201,15.99
8540,20170201,27.32
8540,20170305,26.73
8540,20171024,38.47
8540,20171212,29.98
8540,20180119,25.48
8540,20180517,11.49
8541,20170201,30.32
8542,20170201,23.54
8543,20170201,27.13
8543,20170731,11.77
8544,20170201,10.97
8545,20170201,99.96
8545,20170211,99.99
8546,20170201,14.37
8546,20171124,14.99
8546,20180406,9.99
8546,20180415,14.99
8546,20180626,9.29
8547,20170202,49.96
8547,20170209,18.99
8548,20170211,18.95
8549,20170201,30.72
8550,20170201,12.97
8551,20170201,9.97
8552,20170201,26.46
8552,20170208,12.99
8552,20170330,23.54
8552,20180216,11.49
8553,20170201,14.37
8554,20170201,11.77
8555,20170307,14.37
8555,20170307,22.97
8555,20170314,14.37
8555,20170323,11.77
8555,20170411,84
8555,20170503,40.7
8555,20170726,70.01
8555,20171001,81.45
8555,20171018,22.98
8555,20180102,28.48
8555,20180205,46.96
8555,20180225,12.99
8555,20180523,24.48
8556,20170201,35.72
8557,20170201,15.36
8558,20170204,11.99
8558,20170924,38.49
8559,20170201,46.33
8559,20170309,42.69
8559,20170710,21.97
8559,20180406,41.51
8559,20180615,41.96
8560,20170201,27.85
8561,20170201,12.77
8561,20170209,24.54
8562,20170205,13.97
8563,20170201,11.77
8563,20180210,2.99
8563,20180526,19.49
8564,20170201,11.77
8565,20170201,11.77
8565,20171018,12.99
8565,20180420,22.99
8565,20180530,16.99
8566,20170201,23.97
8567,20170201,63.65
8568,20170201,28.76
8568,20180525,27.98
8569,20170201,27.98
8570,20170201,15.36
8571,20170201,21.99
8572,20170206,182.02
8573,20170201,32.97
8574,20170201,14.99
8575,20170201,14.96
8576,20170201,49.96
8576,20170312,16.36
8576,20171027,38.97
8576,20180407,22.98
8577,20170201,24.98
8577,20170626,24.49
8577,20170629,12.25
8577,20170629,12.25
8578,20170201,14.37
8579,20170201,27.73
8580,20170201,20.3
8581,20170201,36.99
8582,20170201,59.7
8582,20170215,51.51
8582,20170312,14.96
8582,20180416,22.48
8582,20180429,26.37
8582,20180509,30.98
8582,20180603,24.98
8583,20170201,24.99
8583,20170201,78.76
8583,20170202,73.48
8583,20170204,25.34
8583,20170208,14.96
8583,20170210,13.97
8583,20170211,13.97
8583,20170214,14.37
8583,20170220,24.99
8583,20170222,54.5
8583,20170222,11.77
8583,20170224,14.37
8583,20170312,11.77
8583,20170317,11.77
8583,20170422,19.99
8583,20170426,26.99
8583,20170821,39.5
8583,20170823,14.96
8583,20170823,23.54
8583,20170824,14.37
8583,20170824,27.94
8583,20170910,12.99
8583,20170922,15.49
8583,20171029,14.99
8583,20171030,11.49
8583,20180514,25.98
8583,20180525,11.49
8583,20180603,21.98
8584,20170208,23.76
8584,20170221,51.26
8584,20170318,35.31
8584,20171226,27.98
8585,20170201,72.22
8586,20170203,89.2
8586,20170520,39.71
8586,20170821,21.16
8586,20170930,15.99
8587,20170202,39.08
8587,20170205,37.48
8587,20170206,50.9
8587,20170207,29.53
8587,20170318,81.21
8587,20170320,24.14
8587,20170404,14.37
8587,20170429,81.79
8587,20170914,42.48
8587,20170918,91.92
8587,20171118,90.42
8587,20171120,57.43
8587,20171211,96.9
8587,20171213,26.48
8587,20171228,31.48
8587,20180318,64.43
8588,20170201,11.99
8589,20170201,56.68
8589,20170419,14.96
8590,20170201,13.97
8590,20180201,29.98
8591,20170201,19.99
8591,20170219,28.72
8591,20170302,37.91
8591,20170424,14.37
8591,20170426,14.37
8591,20170526,9.98
8591,20170612,9.77
8591,20180116,27.98
8591,20180301,16.49
8591,20180323,13.99
8591,20180516,11.49
8592,20170201,26.67
8593,20170201,14.96
8593,20180422,15.99
8594,20170201,14.96
8595,20170201,12.77
8596,20170201,19.99
8596,20170531,19.99
8596,20170603,8.97
8596,20170912,9.49
8596,20180604,45.06
8597,20170201,12.49
8597,20170423,13.97
8597,20171010,12.99
8597,20171013,15.99
8597,20171230,11.49
8597,20180321,11.49
8597,20180424,23.37
8598,20170201,13.97
8599,20170201,14.96
8599,20170405,45.11
8600,20170202,24.74
8601,20170201,62.25
8601,20170313,49.88
8601,20170501,43.7
8601,20180115,56.96
8601,20180212,11.49
8601,20180303,11.88
8601,20180330,28.48
8601,20180608,28.98
8601,20180628,12.99
8602,20170201,20.99
8603,20170201,13.77
8603,20170730,23.88
8604,20170201,19.75
8605,20170201,16.56
8605,20170207,24.14
8605,20180405,20.52
8605,20180626,26.98
8606,20170301,44.12
8606,20170405,28.34
8606,20170606,14.79
8606,20170919,39.49
8606,20171011,25.98
8606,20171121,24.48
8606,20180503,11.49
8607,20170201,36.93
8607,20170821,53.68
8607,20171022,12.49
8608,20170317,43.89
8608,20170328,43.7
8608,20170702,39.71
8608,20170927,16.99
8608,20180224,40.94
8609,20170201,13.54
8609,20170225,6.77
8610,20170202,49.68
8610,20170203,52.05
8611,20170202,56.69
8612,20170202,13.97
8613,20170202,29.67
8614,20170202,11.77
8615,20170202,22.54
8616,20170202,31.97
8617,20170202,10.77
8617,20170223,32.11
8617,20170301,12.97
8617,20170329,27.94
8617,20170409,27.94
8617,20170513,14.37
8617,20170618,13.77
8617,20170626,14.96
8617,20170803,14.96
8617,20170816,13.97
8617,20170920,12.99
8617,20171112,26.98
8617,20171214,35.97
8617,20180105,26.98
8617,20180113,14.99
8617,20180224,25.48
8617,20180315,25.98
8617,20180512,24.98
8618,20170202,22.54
8619,20170202,11.77
8620,20170202,24.98
8620,20170218,13.58
8620,20171222,13.99
8621,20170202,14.99
8622,20170202,14.96
8623,20170202,27.13
8623,20170825,5.96
8624,20170202,24.99
8624,20170206,50.98
8624,20170706,29.92
8624,20170721,14.99
8624,20170804,14.79
8625,20170202,85.08
8625,20170204,13.97
8625,20171226,18.48
8625,20180101,5.99
8625,20180121,12.98
8625,20180227,29.98
8625,20180404,15.49
8625,20180524,21.99
8626,20170202,62.19
8627,20170202,30.51
8628,20170202,14.37
8629,20170202,26.99
8629,20170710,20.73
8629,20170711,16.65
8629,20170807,14.96
8629,20170928,29.99
8629,20180315,50.47
8629,20180618,16.48
8630,20170202,11.77
8630,20170314,11.77
8630,20170607,21.37
8630,20180306,35.57
8631,20170202,63.66
8631,20170308,14.96
8631,20170406,30.92
8631,20170615,14.96
8631,20170621,14.37
8631,20171103,30.98
8631,20180214,8.99
8631,20180313,12.58
8631,20180627,26.3
8631,20180630,29.91
8632,20170202,14.96
8632,20170223,35.51
8632,20170310,48.67
8632,20170420,26.14
8632,20170523,37.51
8632,20170624,26.73
8632,20170724,28.93
8632,20170913,24.48
8632,20170924,12.99
8632,20171020,25.48
8632,20171108,12.99
8632,20171204,26.98
8633,20170202,57.67
8633,20170517,23.54
8634,20170202,117.68
8634,20170217,14.37
8634,20170308,23.99
8634,20170819,63.47
8634,20171018,93.96
8634,20180215,62.46
