"brand","sales","price","feat","modePrice","discount"
"minute.maid",30911.9999996215,1.99,1,1.99,0
"minute.maid",7744.00000033754,2.59,0,1.99,0
"minute.maid",23040.0000043816,1.99,0,1.99,0
"minute.maid",7040.0000003373,2.15,0,1.99,0
"minute.maid",5312.00000023229,2.34,0,1.99,0
"minute.maid",22976.0000034935,1.99,1,1.99,0
"minute.maid",7359.99999983129,2.22,0,1.99,0
"minute.maid",5951.99999992306,2.66,0,1.99,0
"minute.maid",26880.0000097551,1.99,1,1.99,0
"minute.maid",4927.99999993418,2.66,0,1.99,0
"minute.maid",6976.00000007802,2.66,0,1.99,0
"minute.maid",6527.99999971314,2.66,0,1.99,0
"minute.maid",32191.9999852107,1.99,1,1.99,0
"minute.maid",5247.99999987445,2.67,0,1.99,0
"minute.maid",5119.99999982821,2.69,0,1.99,0
"minute.maid",5183.99999983354,2.62,0,1.99,0
"minute.maid",24319.9999980519,1.99,1,1.99,0
"minute.maid",6080.00000024191,2.62,0,1.99,0
"minute.maid",6143.99999983099,2.62,0,1.99,0
"minute.maid",20544.0000002119,2.59,1,1.99,0
"minute.maid",5439.99999972807,2.62,0,1.99,0
"minute.maid",11839.9999995501,2.62,0,1.99,0
"minute.maid",12672.0000005803,2.39,1,1.99,0
"minute.maid",5951.99999992306,2.62,0,1.99,0
"minute.maid",29247.9999925746,1.99,1,1.99,0
"minute.maid",5631.99999978667,2.62,0,1.99,0
"minute.maid",6463.99999999398,2.62,0,1.99,0
"minute.maid",5312.00000023229,2.62,0,1.99,0
"minute.maid",25087.9999962334,2.19,1,1.99,0
"minute.maid",5824.00000013674,2.62,0,1.99,0
"minute.maid",5760.00000005797,2.62,0,1.99,0
"minute.maid",10496.0000001693,2.62,0,1.99,0
"minute.maid",27967.9999872672,1.99,1,1.99,0
"minute.maid",6143.99999983099,2.51,0,1.99,0
"minute.maid",9471.99999977469,2.39,0,1.99,0
"minute.maid",30975.9999976364,1.49,0,1.99,1
"minute.maid",12479.9999997077,1.99,0,1.99,0
"minute.maid",30079.9999980816,1.89,0,1.99,1
"minute.maid",19903.9999992256,1.79,0,1.99,1
"minute.maid",17343.9999993171,1.79,0,1.99,1
"minute.maid",408192.000028706,1.69,1,1.99,1
"minute.maid",13887.9999999982,1.99,0,1.99,0
"minute.maid",7168.00000032424,2.39,0,1.99,0
"minute.maid",3391.99999995999,1.49,0,1.99,1
"minute.maid",3200.00000003898,2.26,0,1.99,0
"minute.maid",4671.99999996233,2.26,0,1.99,0
"minute.maid",4224.00000005872,1.99,0,1.99,0
"minute.maid",3455.99999991724,1.99,0,1.99,0
"minute.maid",3648.00000002108,2.49,0,1.99,0
"minute.maid",3455.99999991724,2.46,0,1.99,0
"minute.maid",6912.00000011134,1.85,0,1.99,1
"minute.maid",8319.99999987309,1.99,0,1.99,0
"minute.maid",7040.0000003373,1.99,0,1.99,0
"minute.maid",4671.99999996233,2.62,0,1.99,0
"minute.maid",71167.9999878872,1.99,1,1.99,0
"minute.maid",3391.99999995999,2.62,0,1.99,0
"minute.maid",4863.99999977624,2.62,0,1.99,0
"minute.maid",36863.9999979517,2.59,1,1.99,0
"minute.maid",3776.00000013068,2.62,0,1.99,0
"minute.maid",11455.9999999951,2.62,0,1.99,0
"minute.maid",25535.9999936279,2.39,1,1.99,0
"minute.maid",3967.9999999811,2.62,0,1.99,0
"minute.maid",54207.9999993643,1.99,1,1.99,0
"minute.maid",3327.99999986322,2.62,0,1.99,0
"minute.maid",5567.99999992063,2.62,0,1.99,0
"minute.maid",3903.99999987123,2.62,0,1.99,0
"minute.maid",35776.0000173596,2.19,1,1.99,0
"minute.maid",4351.9999998443,2.66,0,1.99,0
"minute.maid",15231.9999995256,1.99,1,1.99,0
"minute.maid",2303.99999996364,2.66,0,1.99,0
"minute.maid",7040.0000003373,2.66,0,1.99,0
"minute.maid",5760.00000005797,2.62,0,1.99,0
"minute.maid",54016.0000023968,1.99,1,1.99,0
"minute.maid",14847.9999996142,1.65,1,1.99,1
"minute.maid",6655.99999999305,2.04,0,1.99,0
"minute.maid",4863.99999977624,2.25,0,1.99,0
"minute.maid",27328.0000112511,1.68,1,1.99,1
"minute.maid",3327.99999986322,2.25,0,1.99,0
"minute.maid",4927.99999993418,2.99,0,1.99,0
"minute.maid",31167.9999862156,2.59,1,1.99,0
"minute.maid",5119.99999982821,2.26,0,1.99,0
"minute.maid",10047.9999999198,2.99,0,1.99,0
"minute.maid",21760.0000006554,2.39,1,1.99,0
"minute.maid",4543.99999999551,2.99,0,1.99,0
"minute.maid",52223.999983091,1.99,1,1.99,0
"minute.maid",3584.00000001856,2.99,0,1.99,0
"minute.maid",125504.000055721,1.99,1,1.99,0
"minute.maid",9280.00000018331,1.99,0,1.99,0
"minute.maid",9151.99999982081,2.39,0,1.99,0
"minute.maid",21631.9999990765,1.99,1,1.99,0
"minute.maid",10623.9999998277,1.99,0,1.99,0
"minute.maid",7104.00000019887,2.39,0,1.99,0
"minute.maid",8000.00000030421,1.85,0,1.99,1
"minute.maid",8960.00000027798,1.85,0,1.99,1
"minute.maid",9535.99999995108,1.85,0,1.99,1
"minute.maid",10944.0000004122,1.85,1,1.99,1
"minute.maid",11200.0000001883,1.85,0,1.99,1
"minute.maid",8000.00000030421,1.85,0,1.99,1
"minute.maid",11136.0000002873,2.49,1,1.99,0
"minute.maid",10432.0000003502,2.49,1,1.99,0
"minute.maid",6847.99999985223,2.49,0,1.99,0
"minute.maid",6271.99999981031,2.25,0,1.99,0
"minute.maid",8000.00000030421,1.99,0,1.99,0
"minute.maid",144256.000005858,1.99,1,1.99,0
"minute.maid",12223.999999923,1.99,0,1.99,0
"minute.maid",8127.99999985156,2.25,0,1.99,0
"minute.maid",16959.9999992216,1.99,1,1.99,0
"minute.maid",35328.0000128323,1.99,0,1.99,0
"minute.maid",36608.0000095375,2.25,0,1.99,0
"minute.maid",14911.9999996216,1.99,1,1.99,0
"minute.maid",13312.0000005193,1.99,0,1.99,0
"minute.maid",6976.00000007802,2.25,0,1.99,0
"minute.maid",34048.0000101696,1.68,1,1.99,1
"minute.maid",6976.00000007802,2.25,0,1.99,0
"minute.maid",8255.99999982379,2.25,0,1.99,0
"minute.maid",7551.99999980866,2.25,0,1.99,0
"minute.maid",44480.0000033598,1.68,1,1.99,1
"minute.maid",6592.00000007048,1.99,0,1.99,0
"minute.maid",8704.00000003721,1.89,0,1.99,1
"minute.maid",12544.0000001231,1.79,0,1.99,1
"minute.maid",10432.0000003502,1.79,0,1.99,1
"minute.maid",228224.00004958,1.69,1,1.99,1
"minute.maid",5887.9999999487,2.26,0,1.99,0
"minute.maid",60991.9999991538,1.49,0,1.99,1
"minute.maid",3072.00000009965,2.26,0,1.99,0
"minute.maid",4671.99999996233,2.26,0,1.99,0
"minute.maid",30399.9999880129,1.99,0,1.99,0
"minute.maid",8960.00000027798,1.99,0,1.99,0
"minute.maid",7424.00000025214,1.99,0,1.99,0
"minute.maid",4160.00000018591,2.26,0,1.99,0
"minute.maid",2816.00000006214,2.26,0,1.99,0
"minute.maid",34751.9999897966,1.99,1,1.99,0
"minute.maid",14144.0000003193,1.99,0,1.99,0
"minute.maid",1919.99999995809,2.99,0,1.99,0
"minute.maid",29311.9999861103,1.99,1,1.99,0
"minute.maid",4479.99999995954,2.99,0,1.99,0
"minute.maid",3455.99999991724,2.99,0,1.99,0
"minute.maid",31359.9999854381,2.59,1,1.99,0
"minute.maid",2879.99999991362,2.99,0,1.99,0
"minute.maid",27583.999987217,1.99,1,1.99,0
"minute.maid",2432.00000003391,2.99,0,1.99,0
"minute.maid",3776.00000013068,2.99,0,1.99,0
"minute.maid",2943.99999985643,2.99,0,1.99,0
"minute.maid",17471.9999992202,2.19,1,1.99,0
"minute.maid",2560.00000006756,2.99,0,1.99,0
"minute.maid",2943.99999985643,2.99,0,1.99,0
"minute.maid",10047.9999999198,2.99,0,1.99,0
"minute.maid",22847.999996817,1.99,1,1.99,0
"minute.maid",40576.0000082411,1.99,1,1.99,0
"minute.maid",2879.99999991362,2.66,0,1.99,0
"minute.maid",4224.00000005872,2.66,0,1.99,0
"minute.maid",3391.99999995999,2.66,0,1.99,0
"minute.maid",43391.9999869795,1.99,1,1.99,0
"minute.maid",2367.99999999077,2.69,0,1.99,0
"minute.maid",1919.99999995809,2.69,0,1.99,0
"minute.maid",1855.99999991435,2.69,0,1.99,0
"minute.maid",1983.99999991108,2.69,0,1.99,0
"minute.maid",6976.00000007802,2.01,1,1.99,0
"minute.maid",4095.99999992077,2.69,0,1.99,0
"minute.maid",50239.9999928619,2.29,1,1.99,0
"minute.maid",2752.0000001287,2.69,0,1.99,0
"minute.maid",2111.99999994477,2.65,1,1.99,0
"minute.maid",71296.0000109153,1.99,1,1.99,0
"minute.maid",27904.0000081283,1.99,1,1.99,0
"minute.maid",12223.999999923,1.69,0,1.99,1
"minute.maid",12032.0000001249,1.69,0,1.99,1
"minute.maid",30208.0000016546,1.99,1,1.99,0
"minute.maid",11200.0000001883,2.69,0,1.99,0
"minute.maid",4608.00000011185,2.46,0,1.99,0
"minute.maid",9088.00000035504,2.46,0,1.99,0
"minute.maid",3327.99999986322,2.62,0,1.99,0
"minute.maid",4736.00000017124,2.62,0,1.99,0
"minute.maid",27264.0000101138,2.59,1,1.99,0
"minute.maid",3711.99999997739,2.62,0,1.99,0
"minute.maid",5567.99999992063,2.62,0,1.99,0
"minute.maid",15231.9999995256,2.39,1,1.99,0
"minute.maid",3840.00000007,2.62,0,1.99,0
"minute.maid",40448.0000199599,1.99,1,1.99,0
"minute.maid",3200.00000003898,2.62,0,1.99,0
"minute.maid",3455.99999991724,2.26,0,1.99,0
"minute.maid",4416.00000019019,2.26,0,1.99,0
"minute.maid",2111.99999994477,2.26,0,1.99,0
"minute.maid",10047.9999999198,1.69,1,1.99,1
"minute.maid",11839.9999995501,2.26,0,1.99,0
"minute.maid",25407.9999988093,1.69,1,1.99,1
"minute.maid",5951.99999992306,1.69,0,1.99,1
"minute.maid",4224.00000005872,2.48,0,1.99,0
"minute.maid",3584.00000001856,2.62,0,1.99,0
"minute.maid",36928.0000048829,1.99,1,1.99,0
"minute.maid",3072.00000009965,2.73,0,1.99,0
"minute.maid",48959.9999908833,1.99,1,1.99,0
"minute.maid",11392.0000005496,1.99,0,1.99,0
"minute.maid",14720.0000002522,2.74,0,1.99,0
"minute.maid",41152.0000165723,1.99,1,1.99,0
"minute.maid",21440.0000003272,1.99,0,1.99,0
"minute.maid",12863.9999997588,1.99,0,1.99,0
"minute.maid",9920.00000020912,1.99,0,1.99,0
"minute.maid",11904.0000003229,1.99,0,1.99,0
"minute.maid",3264.00000005223,2.74,0,1.99,0
"minute.maid",6080.00000024191,2.74,0,1.99,0
"minute.maid",46207.9999883326,1.99,1,1.99,0
"minute.maid",5375.99999998395,2.46,0,1.99,0
"minute.maid",4032.00000019675,2.41,0,1.99,0
"minute.maid",4927.99999993418,2.41,0,1.99,0
"minute.maid",6208.00000022936,2.41,0,1.99,0
"minute.maid",28543.9999891608,1.99,1,1.99,0
"minute.maid",5631.99999978667,1.99,0,1.99,0
"minute.maid",5631.99999978667,1.99,0,1.99,0
"minute.maid",3648.00000002108,2.26,0,1.99,0
"minute.maid",4800.00000001929,2.26,0,1.99,0
"minute.maid",17984.0000001184,1.99,1,1.99,0
"minute.maid",10432.0000003502,1.99,0,1.99,0
"minute.maid",6271.99999981031,1.99,0,1.99,0
"minute.maid",11776.0000003691,2.49,1,1.99,0
"minute.maid",8831.99999985094,2.49,1,1.99,0
"minute.maid",3455.99999991724,2.49,0,1.99,0
"minute.maid",4224.00000005872,2.66,0,1.99,0
"minute.maid",3327.99999986322,1.99,0,1.99,0
"minute.maid",63040.0000295178,1.99,1,1.99,0
"minute.maid",4671.99999996233,1.99,0,1.99,0
"minute.maid",3903.99999987123,2.66,0,1.99,0
"minute.maid",15551.9999999966,1.99,1,1.99,0
"minute.maid",4032.00000019675,1.99,0,1.99,0
"minute.maid",3327.99999986322,2.66,0,1.99,0
"minute.maid",13567.9999995701,1.99,1,1.99,0
"minute.maid",4927.99999993418,1.99,0,1.99,0
"minute.maid",4608.00000011185,2.62,0,1.99,0
"minute.maid",4095.99999992077,2.62,0,1.99,0
"minute.maid",19456.0000006636,2.19,1,1.99,0
"minute.maid",3903.99999987123,2.62,0,1.99,0
"minute.maid",4543.99999999551,2.62,0,1.99,0
"minute.maid",7808.00000005521,2.62,0,1.99,0
"minute.maid",44607.9999946383,1.99,1,1.99,0
"minute.maid",21183.9999992218,1.99,1,1.99,0
"minute.maid",19583.999999764,1.99,0,1.99,0
"minute.maid",10944.0000004122,1.99,0,1.99,0
"minute.maid",13312.0000005193,2.49,1,1.99,0
"minute.maid",9983.99999990806,2.49,1,1.99,0
"minute.maid",6463.99999999398,2.49,0,1.99,0
"minute.maid",6784.00000019172,2.79,0,1.99,0
"minute.maid",4991.99999975407,2.99,0,1.99,0
"minute.maid",54271.9999917737,1.99,1,1.99,0
"minute.maid",6208.00000022936,2.99,0,1.99,0
"minute.maid",7168.00000032424,2.99,0,1.99,0
"minute.maid",41664.0000179888,2.59,1,1.99,0
"minute.maid",4991.99999975407,2.99,0,1.99,0
"minute.maid",12608.0000000295,2.99,0,1.99,0
"minute.maid",26943.9999988669,2.39,1,1.99,0
"minute.maid",4991.99999975407,2.99,0,1.99,0
"minute.maid",56192.0000002928,1.99,1,1.99,0
"minute.maid",4351.9999998443,2.99,0,1.99,0
"minute.maid",5631.99999978667,2.99,0,1.99,0
"minute.maid",3455.99999991724,2.99,0,1.99,0
"minute.maid",5760.00000005797,2.99,0,1.99,0
"minute.maid",10112.0000001351,2.99,0,1.99,0
"minute.maid",7488.00000031879,2.79,0,1.99,0
"minute.maid",3903.99999987123,2.89,0,1.99,0
"minute.maid",6399.99999969431,2.89,0,1.99,0
"minute.maid",7104.00000019887,2.49,1,1.99,0
"minute.maid",6336.00000003636,2.99,0,1.99,0
"minute.maid",77184.0000272611,2.19,1,1.99,0
"minute.maid",21311.9999991451,1.85,0,1.99,1
"minute.maid",152511.999930086,1.39,1,1.99,1
"minute.maid",5824.00000013674,1.85,0,1.99,1
"minute.maid",6655.99999999305,1.85,0,1.99,1
"minute.maid",4288.00000021167,1.85,0,1.99,1
"minute.maid",3776.00000013068,2.62,0,1.99,0
"minute.maid",26687.9999957707,1.99,1,1.99,0
"minute.maid",3776.00000013068,2.62,0,1.99,0
"minute.maid",3008.00000009105,2.62,0,1.99,0
"minute.maid",18559.999999254,2.59,1,1.99,0
"minute.maid",4800.00000001929,2.62,0,1.99,0
"minute.maid",3903.99999987123,2.62,0,1.99,0
"minute.maid",10623.9999998277,2.41,0,1.99,0
"minute.maid",26048.0000051506,1.99,1,1.99,0
"minute.maid",5119.99999982821,2.46,0,1.99,0
"minute.maid",13183.9999993507,2.46,0,1.99,0
"minute.maid",3136.00000009314,2.62,0,1.99,0
"minute.maid",2879.99999991362,2.62,0,1.99,0
"minute.maid",3200.00000003898,2.62,0,1.99,0
"minute.maid",9727.99999994213,2.19,1,1.99,0
"minute.maid",2111.99999994477,2.62,0,1.99,0
"minute.maid",3008.00000009105,2.62,0,1.99,0
"minute.maid",4927.99999993418,2.62,0,1.99,0
"minute.maid",17984.0000001184,1.99,1,1.99,0
"minute.maid",4288.00000021167,2.36,0,1.99,0
"minute.maid",3200.00000003898,2.62,0,1.99,0
"minute.maid",23936.0000054047,1.69,1,1.99,1
"minute.maid",16064.0000001373,2.26,0,1.99,0
"minute.maid",61503.9999797058,1.69,1,1.99,1
"minute.maid",13440.0000003072,1.69,0,1.99,1
"minute.maid",4160.00000018591,2.26,0,1.99,0
"minute.maid",4351.9999998443,2.26,0,1.99,0
"minute.maid",3648.00000002108,2.26,0,1.99,0
"minute.maid",4608.00000011185,2.26,0,1.99,0
"minute.maid",5439.99999972807,2.26,0,1.99,0
"minute.maid",4032.00000019675,2.87,0,1.99,0
"minute.maid",4032.00000019675,2.99,0,1.99,0
"minute.maid",4032.00000019675,2.26,0,1.99,0
"minute.maid",5567.99999992063,2.26,0,1.99,0
"minute.maid",22847.999996817,1.99,1,1.99,0
"minute.maid",7616.00000021933,1.99,0,1.99,0
"minute.maid",9407.99999963866,1.89,0,1.99,1
"minute.maid",10303.9999995452,1.79,0,1.99,1
"minute.maid",10432.0000003502,1.79,0,1.99,1
"minute.maid",161408.000018637,1.69,1,1.99,1
"minute.maid",12223.999999923,2.26,0,1.99,0
"minute.maid",28480.000013502,1.49,0,1.99,1
"minute.maid",4800.00000001929,2.26,0,1.99,0
"minute.maid",7296.0000003344,2.26,0,1.99,0
"minute.maid",10496.0000001693,1.99,0,1.99,0
"minute.maid",8000.00000030421,1.99,0,1.99,0
"minute.maid",5696.00000004664,1.99,0,1.99,0
"minute.maid",3455.99999991724,2.26,0,1.99,0
"minute.maid",6399.99999969431,2.26,0,1.99,0
"minute.maid",14335.9999997891,1.99,1,1.99,0
"minute.maid",19520.0000006425,1.69,0,1.99,1
"minute.maid",5503.99999992746,1.99,0,1.99,0
"minute.maid",13055.9999999492,2.49,1,1.99,0
"minute.maid",9407.99999963866,2.49,1,1.99,0
"minute.maid",4671.99999996233,2.49,0,1.99,0
"minute.maid",4095.99999992077,2.66,0,1.99,0
"minute.maid",32384.0000114271,1.99,1,1.99,0
"minute.maid",5760.00000005797,2.99,0,1.99,0
"minute.maid",4863.99999977624,2.99,0,1.99,0
"minute.maid",47168.0000212724,2.59,1,1.99,0
"minute.maid",4288.00000021167,2.99,0,1.99,0
"minute.maid",5951.99999992306,2.99,0,1.99,0
"minute.maid",27648.0000109546,2.39,1,1.99,0
"minute.maid",4991.99999975407,2.99,0,1.99,0
"minute.maid",68288.0000231206,1.99,1,1.99,0
"minute.maid",4736.00000017124,2.99,0,1.99,0
"minute.maid",6463.99999999398,2.99,0,1.99,0
"minute.maid",5183.99999983354,2.99,0,1.99,0
"minute.maid",23615.9999905489,2.19,1,1.99,0
"minute.maid",4543.99999999551,2.99,0,1.99,0
"minute.maid",5696.00000004664,2.99,0,1.99,0
"minute.maid",16831.9999993699,2.99,0,1.99,0
"minute.maid",66047.9999735029,1.99,1,1.99,0
"minute.maid",3584.00000001856,2.89,0,1.99,0
"minute.maid",4736.00000017124,2.99,0,1.99,0
"minute.maid",4095.99999992077,2.99,0,1.99,0
"minute.maid",44991.9999923362,1.99,1,1.99,0
"minute.maid",16640.0000004127,1.99,0,1.99,0
"minute.maid",13440.0000003072,2.99,0,1.99,0
"minute.maid",2879.99999991362,2.26,0,1.99,0
"minute.maid",8768.000000107,1.99,1,1.99,0
"minute.maid",7936.00000028007,1.99,0,1.99,0
"minute.maid",3903.99999987123,1.99,0,1.99,0
"minute.maid",5696.00000004664,2.49,1,1.99,0
"minute.maid",3520.00000002766,2.49,1,1.99,0
"minute.maid",2943.99999985643,2.49,0,1.99,0
"minute.maid",2624.00000009452,2.66,0,1.99,0
"minute.maid",4543.99999999551,1.99,0,1.99,0
"minute.maid",42880.000010948,1.99,1,1.99,0
"minute.maid",4224.00000005872,1.99,0,1.99,0
"minute.maid",3264.00000005223,2.66,0,1.99,0
"minute.maid",7871.9999997474,1.99,1,1.99,0
"minute.maid",6463.99999999398,1.99,0,1.99,0
"minute.maid",3327.99999986322,2.66,0,1.99,0
"minute.maid",12479.9999997077,1.99,1,1.99,0
"minute.maid",8384.00000032845,1.99,0,1.99,0
"minute.maid",4160.00000018591,2.66,0,1.99,0
"minute.maid",14144.0000003193,1.99,1,1.99,0
"minute.maid",2687.99999988431,2.66,0,1.99,0
"minute.maid",3455.99999991724,2.66,0,1.99,0
"minute.maid",3903.99999987123,2.66,0,1.99,0
"minute.maid",12736.0000002017,1.99,1,1.99,0
"minute.maid",2624.00000009452,2.66,0,1.99,0
"minute.maid",9471.99999977469,2.39,0,1.99,0
"minute.maid",1983.99999991108,3.17,0,1.99,0
"minute.maid",55807.9999850071,1.99,1,1.99,0
"minute.maid",2943.99999985643,3.17,0,1.99,0
"minute.maid",1919.99999995809,3.17,0,1.99,0
"minute.maid",34239.9999912456,2.59,1,1.99,0
"minute.maid",2496.00000002666,3.17,0,1.99,0
"minute.maid",22271.9999970123,3.17,0,1.99,0
"minute.maid",23680.0000000487,2.39,1,1.99,0
"minute.maid",1728.00000006221,3.17,0,1.99,0
"minute.maid",53888.0000214475,1.99,1,1.99,0
"minute.maid",1983.99999991108,3.17,0,1.99,0
"minute.maid",2943.99999985643,3.17,0,1.99,0
"minute.maid",2048.00000008315,3.17,0,1.99,0
"minute.maid",23360.000001351,2.19,1,1.99,0
"minute.maid",2239.99999989005,3.17,0,1.99,0
"minute.maid",2239.99999989005,3.17,0,1.99,0
"minute.maid",10240.0000000666,3.17,0,1.99,0
"minute.maid",41152.0000165723,1.99,1,1.99,0
"minute.maid",5631.99999978667,2.39,0,1.99,0
"minute.maid",22464.0000039191,1.49,0,1.99,1
"minute.maid",5824.00000013674,2.31,0,1.99,0
"minute.maid",89151.9999875653,1.39,1,1.99,1
"minute.maid",5631.99999978667,1.85,0,1.99,1
"minute.maid",10560.0000004197,1.85,0,1.99,1
"minute.maid",6399.99999969431,2.26,0,1.99,0
"minute.maid",8896.00000008573,1.99,0,1.99,0
"minute.maid",8000.00000030421,1.99,0,1.99,0
"minute.maid",7359.99999983129,1.99,0,1.99,0
"minute.maid",4927.99999993418,2.26,0,1.99,0
"minute.maid",5951.99999992306,2.26,0,1.99,0
"minute.maid",17792.0000008841,1.99,1,1.99,0
"minute.maid",17023.9999992957,1.99,0,1.99,0
"minute.maid",5503.99999992746,1.99,0,1.99,0
"minute.maid",10752.0000003986,2.49,1,1.99,0
"minute.maid",9407.99999963866,2.49,1,1.99,0
"minute.maid",4351.9999998443,2.49,0,1.99,0
"minute.maid",4032.00000019675,3.17,0,1.99,0
"minute.maid",6399.99999969431,3.17,0,1.99,0
"minute.maid",33984.0000135389,2.39,1,1.99,0
"minute.maid",4543.99999999551,3.17,0,1.99,0
"minute.maid",64960.000010682,1.99,1,1.99,0
"minute.maid",4095.99999992077,3.17,0,1.99,0
"minute.maid",4927.99999993418,3.17,0,1.99,0
"minute.maid",4479.99999995954,3.17,0,1.99,0
"minute.maid",46783.9999948794,2.19,1,1.99,0
"minute.maid",4863.99999977624,3.17,0,1.99,0
"minute.maid",6527.99999971314,3.17,0,1.99,0
"minute.maid",9983.99999990806,3.17,0,1.99,0
"minute.maid",64639.9999873967,1.99,1,1.99,0
"minute.maid",5312.00000023229,2.88,0,1.99,0
"minute.maid",5439.99999972807,3.17,0,1.99,0
"minute.maid",30975.9999976364,1.99,1,1.99,0
"minute.maid",4800.00000001929,3.17,0,1.99,0
"minute.maid",57600.0000182026,1.99,1,1.99,0
"minute.maid",7744.00000033754,1.85,1,1.99,1
"minute.maid",6399.99999969431,1.85,0,1.99,1
"minute.maid",5567.99999992063,2.02,0,1.99,0
"minute.maid",8255.99999982379,2.49,1,1.99,0
"minute.maid",6976.00000007802,2.49,1,1.99,0
"minute.maid",3391.99999995999,2.39,0,1.99,0
"minute.maid",3391.99999995999,2.13,0,1.99,0
"minute.maid",17088.0000006849,1.69,0,1.99,1
"minute.maid",16576.0000006761,1.74,0,1.99,1
"minute.maid",33407.9999919049,1.99,1,1.99,0
"minute.maid",12672.0000005803,1.84,0,1.99,1
"minute.maid",6655.99999999305,2.73,0,1.99,0
"minute.maid",48767.9999977411,2.19,1,1.99,0
"minute.maid",24255.9999892765,1.49,0,1.99,1
"minute.maid",3072.00000009965,2.39,0,1.99,0
"minute.maid",4095.99999992077,2.17,0,1.99,0
"minute.maid",7040.0000003373,1.99,0,1.99,0
"minute.maid",5567.99999992063,1.99,0,1.99,0
"minute.maid",3391.99999995999,2.25,0,1.99,0
"minute.maid",3136.00000009314,2.25,0,1.99,0
"minute.maid",37631.9999902797,1.68,1,1.99,1
"minute.maid",17727.9999991666,2.49,1,1.99,0
"minute.maid",14016.000000334,2.49,1,1.99,0
"minute.maid",5824.00000013674,2.49,0,1.99,0
"minute.maid",5247.99999987445,2.39,0,1.99,0
"minute.maid",8127.99999985156,1.99,0,1.99,0
"minute.maid",2239.99999989005,2.55,0,1.99,0
"minute.maid",5055.99999986504,1.99,0,1.99,0
"minute.maid",464127.999891202,1.99,1,1.99,0
"minute.maid",5503.99999992746,1.94,0,1.99,1
"minute.maid",4927.99999993418,2.17,0,1.99,0
"minute.maid",4160.00000018591,2.99,0,1.99,0
"minute.maid",4991.99999975407,2.99,0,1.99,0
"minute.maid",13951.9999993197,2.99,0,1.99,0
"minute.maid",47680.0000124334,1.99,1,1.99,0
"minute.maid",7616.00000021933,2.69,0,1.99,0
"minute.maid",8896.00000008573,2.99,0,1.99,0
"minute.maid",151743.999935497,1.29,1,1.99,1
"minute.maid",6976.00000007802,2.39,0,1.99,0
"minute.maid",14527.9999994033,1.99,0,1.99,0
"minute.maid",19839.9999992289,1.89,0,1.99,1
"minute.maid",23360.000001351,1.79,0,1.99,1
"minute.maid",20480.0000009534,1.79,0,1.99,1
"minute.maid",262143.999979286,1.69,1,1.99,1
"minute.maid",11904.0000003229,2.39,0,1.99,0
"minute.maid",102400.000042235,1.49,0,1.99,1
"minute.maid",5631.99999978667,2.39,0,1.99,0
"minute.maid",19263.9999998353,2.39,0,1.99,0
"minute.maid",18559.999999254,1.99,0,1.99,0
"minute.maid",13823.999999394,1.99,0,1.99,0
"minute.maid",9023.99999965854,1.99,0,1.99,0
"minute.maid",6463.99999999398,2.39,0,1.99,0
"minute.maid",5567.99999992063,2.39,0,1.99,0
"minute.maid",42048.0000065476,1.99,1,1.99,0
"minute.maid",20287.9999992503,1.99,0,1.99,0
"minute.maid",8640.00000001641,1.99,0,1.99,0
"minute.maid",26624.0000100922,2.49,1,1.99,0
"minute.maid",23552.0000111024,2.49,1,1.99,0
"minute.maid",12415.9999997144,2.49,0,1.99,0
"minute.maid",6015.99999982147,2.79,0,1.99,0
"minute.maid",9600.00000042309,1.99,0,1.99,0
"minute.maid",2111.99999994477,2.62,0,1.99,0
"minute.maid",3072.00000009965,2.62,0,1.99,0
"minute.maid",3711.99999997739,2.62,0,1.99,0
"minute.maid",3264.00000005223,2.62,0,1.99,0
"minute.maid",12544.0000001231,2.39,1,1.99,0
"minute.maid",2303.99999996364,2.62,0,1.99,0
"minute.maid",1664.00000003136,2.62,0,1.99,0
"minute.maid",3264.00000005223,2.62,0,1.99,0
"minute.maid",2624.00000009452,2.62,0,1.99,0
"minute.maid",160960.00001714,1.49,1,1.99,1
"minute.maid",2624.00000009452,2.62,0,1.99,0
"minute.maid",3264.00000005223,2.62,0,1.99,0
"minute.maid",5247.99999987445,2.62,0,1.99,0
"minute.maid",31680.0000022695,1.99,1,1.99,0
"minute.maid",2496.00000002666,2.48,0,1.99,0
"minute.maid",3136.00000009314,2.62,0,1.99,0
"minute.maid",25855.9999917048,1.99,1,1.99,0
"minute.maid",3072.00000009965,2.62,0,1.99,0
"minute.maid",36096.0000051353,1.99,1,1.99,0
"minute.maid",11776.0000003691,1.99,0,1.99,0
"minute.maid",7424.00000025214,2.89,0,1.99,0
"minute.maid",59520.0000293449,2.29,1,1.99,0
"minute.maid",7424.00000025214,2.89,0,1.99,0
"minute.maid",12032.0000001249,1.79,0,1.99,1
"minute.maid",13440.0000003072,1.79,0,1.99,1
"minute.maid",2943.99999985643,3.17,0,1.99,0
"minute.maid",39040.0000184648,2.59,1,1.99,0
"minute.maid",3264.00000005223,3.17,0,1.99,0
"minute.maid",8192.00000016967,3.17,0,1.99,0
"minute.maid",32639.9999974526,2.39,1,1.99,0
"minute.maid",2816.00000006214,3.17,0,1.99,0
"minute.maid",62784.0000047066,1.99,1,1.99,0
"minute.maid",3776.00000013068,3.17,0,1.99,0
